delta_e,year,month,day,precip,tmax,tmin
0.2370305,2005,10,18,0.0,63.6,41.5
0.2178076,2005,10,19,0.02,56.5,40.9
0.1692608,2005,10,20,0.13,60.0,37.8
0.2064267,2005,10,21,0.0,60.5,39.2
0.1987661,2005,10,22,0.0,60.7,39.2
0.1907426,2005,10,23,0.0,60.1,38.7
0.1824268,2005,10,24,0.0,62.8,41.4
0.1838726,2005,10,25,0.0,64.6,42.4
0.1851223,2005,10,26,0.0,61.3,39.1
0.1520237,2005,10,27,0.09,60.0,37.3
0.1981852,2005,10,28,0.02,57.9,39.6
0.1032817,2005,10,29,0.22,49.9,34.9
0.1627308,2005,10,30,0.01,49.0,34.6
0.0392818,2005,10,31,0.24,48.2,29.7
0.1435871,2005,11,1,0.0,56.6,31.2
0.152735,2005,11,2,0.0,63.9,38.6
0.1597996,2005,11,3,0.0,59.6,43.5
0.1553674,2005,11,4,0.0,51.4,36.1
0.1598321,2005,11,5,0.0,54.7,31.6
0.1634655,2005,11,6,0.0,51.4,29.4
0.1564606,2005,11,7,0.0,58.7,38.8
0.1589574,2005,11,8,0.0,58.6,41.2
0.1610594,2005,11,9,0.0,56.6,36.6
0.1504614,2005,11,10,0.02,54.5,34.7
0.1637923,2005,11,11,0.0,55.7,37.5
0.1568328,2005,11,12,0.11,51.6,28.8
0.1642897,2005,11,13,0.0,51.0,29.2
0.165635,2005,11,14,0.0,52.2,28.1
0.1668008,2005,11,15,0.0,53.8,20.2
0.1678171,2005,11,16,0.0,36.9,15.4
0.1587078,2005,11,17,0.0,47.1,23.2
0.1694922,2005,11,18,0.0,47.1,24.2
0.1601862,2005,11,19,0.0,52.3,25.3
0.1508029,2005,11,20,0.0,50.9,25.5
0.1513529,2005,11,21,0.0,53.4,26.0
0.1418453,2005,11,22,0.0,53.9,28.0
0.1522878,2005,11,23,0.0,54.4,29.3
0.1526867,2005,11,24,0.0,54.1,28.0
0.1530475,2005,11,25,0.0,51.7,28.5
0.1533749,2005,11,26,0.0,54.6,28.7
0.1536729,2005,11,27,0.0,36.8,12.0
0.153945,2005,11,28,0.0,28.5,6.2
0.154194,2005,11,29,0.08,29.3,10.6
0.1544212,2005,11,30,0.01,46.8,22.2
0.1446325,2005,12,1,0.0,43.8,23.3
0.1448235,2005,12,2,0.0,51.7,38.6
0.0953767,2005,12,3,0.21,42.0,19.6
0.1238557,2005,12,4,0.0,29.0,12.3
0.1255071,2005,12,5,0.0,30.2,7.4
0.1269099,2005,12,6,0.0,35.2,8.2
0.1281114,2005,12,7,0.0,39.9,13.2
0.1291484,2005,12,8,0.0,22.2,5.7
0.1300495,2005,12,9,0.0,32.9,11.9
0.1208372,2005,12,10,0.0,40.1,17.0
0.1215295,2005,12,11,0.0,42.1,18.5
0.1221412,2005,12,12,0.0,40.7,17.6
0.1126842,2005,12,13,0.0,42.5,19.0
0.1131682,2005,12,14,0.0,44.9,11.1
0.1136015,2005,12,15,0.0,28.8,7.5
0.1139908,2005,12,16,0.0,32.5,9.6
0.1143419,2005,12,17,0.0,35.8,14.6
0.1046597,2005,12,18,0.0,36.0,18.4
0.1049482,2005,12,19,0.01,36.4,24.2
0.1052111,2005,12,20,0.0,44.8,26.0
0.0854485,2005,12,21,0.0,51.3,31.1
0.0846979,2005,12,22,0.0,60.2,35.8
0.0753765,2005,12,23,0.0,54.4,37.8
0.0756164,2005,12,24,0.0,52.0,29.4
0.0758358,2005,12,25,0.0,53.0,30.3
0.0760345,2005,12,26,0.0,54.3,35.3
0.0429405,2005,12,27,0.11,45.1,26.5
0.0680564,2005,12,28,0.0,46.2,26.2
0.0692168,2005,12,29,0.0,50.0,31.5
0.0702269,2005,12,30,0.0,39.8,22.1
0.0711112,2005,12,31,0.0,47.8,30.5
0.0374461,2006,1,1,0.27,46.4,24.7
0.0638197,2006,1,2,0.14,39.8,26.4
0.049357,2006,1,3,0.36,42.0,29.6
0.0629848,2006,1,4,0.0,42.9,27.8
0.0649369,2006,1,5,0.0,43.7,24.0
0.0665992,2006,1,6,0.0,47.2,25.1
0.0680253,2006,1,7,0.0,56.0,31.4
0.0692569,2006,1,8,0.0,48.4,31.0
0.0703271,2006,1,9,0.0,37.8,14.0
0.071262,2006,1,10,0.0,35.9,14.1
0.0720829,2006,1,11,0.0,49.4,22.3
0.0705844,2006,1,12,0.05,50.7,25.1
0.0729149,2006,1,13,0.0,39.6,21.4
0.0735494,2006,1,14,0.0,50.7,25.5
-0.4778277,2006,1,15,0.04,48.5,26.3
-0.0819839,2006,1,16,0.0,32.3,12.5
-0.0091457,2006,1,17,0.0,29.1,9.3
-0.0002005,2006,1,18,0.0,45.2,20.3
-0.0487109,2006,1,19,0.11,41.8,17.7
0.010799,2006,1,20,0.0,29.9,13.4
0.0216662,2006,1,21,0.0,32.8,10.1
0.0298638,2006,1,22,0.0,34.1,16.1
0.0263518,2006,1,23,0.0,30.5,9.7
0.0314604,2006,1,24,0.0,37.3,11.6
0.0355788,2006,1,25,0.0,43.5,19.8
0.0389456,2006,1,26,0.02,43.3,21.0
0.0417314,2006,1,27,0.0,43.7,23.6
-0.0896256,2006,1,28,0.0,37.4,16.3
0.0191072,2006,1,29,0.0,39.9,18.5
0.0259466,2006,1,30,0.0,42.6,25.6
-0.0684344,2006,1,31,0.09,51.2,29.1
-0.0050249,2006,2,1,0.0,42.1,26.7
-0.1415499,2006,2,2,0.05,49.8,33.4
-0.1856781,2006,2,3,0.22,42.7,24.0
-0.0246015,2006,2,4,0.0,44.3,23.5
-0.0065881,2006,2,5,0.0,52.2,23.5
0.0164167,2006,2,6,0.0,36.0,14.1
0.0161468,2006,2,7,0.0,45.4,19.0
0.0235853,2006,2,8,0.0,51.3,22.6
0.0293865,2006,2,9,0.0,52.5,23.9
0.0340204,2006,2,10,0.0,51.2,23.7
0.0377788,2006,2,11,0.0,38.9,15.0
0.0408675,2006,2,12,0.0,41.8,15.8
0.043435,2006,2,13,0.0,47.2,18.2
0.0455908,2006,2,14,0.0,46.5,20.9
0.0174172,2006,2,15,0.0,43.4,22.7
0.0189766,2006,2,16,0.09,25.9,4.4
0.0203177,2006,2,17,0.0,25.8,2.5
0.0214782,2006,2,18,0.43,30.5,9.4
0.0224884,2006,2,19,0.21,27.0,11.2
0.0233723,2006,2,20,0.17,26.4,7.8
0.0241494,2006,2,21,0.0,27.9,4.9
0.0248356,2006,2,22,0.0,33.7,7.5
0.0254441,2006,2,23,0.0,43.2,12.8
0.0259708,2006,2,24,0.0,45.8,21.3
0.0255926,2006,2,25,0.0,49.5,24.0
0.0193438,2006,2,26,0.0,53.1,27.0
0.0053385,2006,2,27,0.0,56.7,31.0
-0.2531595,2006,2,28,0.06,55.4,40.0
-0.2380642,2006,3,1,0.31,46.4,24.3
-0.0543313,2006,3,2,0.0,43.3,23.4
-0.0361155,2006,3,3,0.0,50.8,26.8
-0.1585443,2006,3,4,0.2,44.6,17.7
-0.0374343,2006,3,5,0.0,39.8,16.2
-0.0239215,2006,3,6,0.0,50.5,25.0
-0.1043084,2006,3,7,0.16,46.1,29.4
-0.0264166,2006,3,8,0.62,36.0,22.6
-0.0137878,2006,3,9,0.0,36.2,20.8
-0.0061329,2006,3,10,0.12,37.3,9.8
-0.0001428,2006,3,11,0.0,26.7,7.5
0.0046307,2006,3,12,0.06,26.0,8.1
0.0084943,2006,3,13,0.0,29.8,7.7
0.0116635,2006,3,14,0.0,33.7,12.4
-0.0313057,2006,3,15,0.12,44.3,15.9
-0.0008947,2006,3,16,0.0,40.0,19.0
0.0139804,2006,3,17,0.0,44.6,26.1
0.0080946,2006,3,18,0.0,41.9,24.0
-0.0304281,2006,3,19,1.01,36.4,22.8
-0.0018439,2006,3,20,0.0,32.5,17.8
0.023348,2006,3,21,0.1,36.9,18.2
0.0175805,2006,3,22,0.0,39.1,24.2
0.0309962,2006,3,23,0.0,42.5,23.0
0.0433013,2006,3,24,0.0,50.3,25.2
0.0453996,2006,3,25,0.0,56.8,31.5
0.0124065,2006,3,26,0.02,55.3,26.4
0.0188699,2006,3,27,0.0,45.4,22.8
-0.103183,2006,3,28,0.01,53.5,25.5
-0.3885319,2006,3,29,0.45,47.6,30.8
-0.0616261,2006,3,30,0.01,42.2,23.9
-0.0215154,2006,3,31,0.0,45.2,25.6
-0.0109161,2006,4,1,0.0,44.9,32.1
0.013772,2006,4,2,0.0,46.0,26.0
0.0334535,2006,4,3,0.0,54.1,26.1
0.084787,2006,4,4,0.0,60.5,38.5
-0.2522558,2006,4,5,0.39,54.8,40.5
-0.0392347,2006,4,6,0.24,40.9,28.7
0.0212534,2006,4,7,0.0,49.8,27.9
0.053741,2006,4,8,0.0,54.0,27.5
0.0668963,2006,4,9,0.0,59.8,34.8
0.0767386,2006,4,10,0.0,61.5,31.5
-0.0705497,2006,4,11,0.19,50.8,29.3
0.0693976,2006,4,12,0.0,53.3,31.1
0.088574,2006,4,13,0.0,61.7,37.9
0.1156744,2006,4,14,0.0,63.5,40.2
-0.0134138,2006,4,15,0.23,57.9,36.8
-0.0540903,2006,4,16,0.18,57.8,35.7
-0.0149132,2006,4,17,0.11,55.8,32.0
0.0738702,2006,4,18,0.0,39.1,21.7
0.0770404,2006,4,19,0.0,42.0,21.5
0.0768748,2006,4,20,0.0,49.7,24.1
0.0944107,2006,4,21,0.0,57.9,29.7
0.1103103,2006,4,22,0.0,65.3,36.1
0.1250131,2006,4,23,0.0,63.1,37.3
0.1188198,2006,4,24,0.0,51.7,31.0
0.1219422,2006,4,25,0.0,53.9,29.9
0.1345329,2006,4,26,0.0,54.7,32.9
0.1567042,2006,4,27,0.0,62.8,38.6
0.1885401,2006,4,28,0.0,63.9,38.6
0.2201047,2006,4,29,0.0,64.3,37.9
0.2614474,2006,4,30,0.0,67.9,40.9
0.3126069,2006,5,1,0.0,65.5,40.4
0.3736139,2006,5,2,0.0,69.6,40.1
0.4171263,2006,5,3,0.01,64.2,37.4
0.4936213,2006,5,4,0.01,62.3,37.7
0.4872767,2006,5,5,0.13,57.2,35.8
0.481246,2006,5,6,0.06,52.9,33.3
0.5239819,2006,5,7,0.0,64.4,40.2
0.6148352,2006,5,8,0.0,69.7,39.6
0.6855841,2006,5,9,0.0,64.4,38.9
0.7262441,2006,5,10,0.0,59.5,34.4
0.7768281,2006,5,11,0.0,61.1,33.8
0.9073466,2006,5,12,0.0,71.9,39.6
1.2278085,2006,5,13,0.0,76.8,50.1
1.3282214,2006,5,14,0.0,75.5,50.2
1.4170003,2006,5,15,0.03,73.4,49.8
1.7260782,2006,5,16,0.0,77.1,51.3
2.026706,2006,5,17,0.0,77.8,53.7
1.9272622,2006,5,18,0.0,80.8,56.0
2.2277567,2006,5,19,0.0,81.7,56.2
2.2584728,2006,5,20,0.07,77.1,53.6
2.5110695,2006,5,21,0.0,76.5,50.2
2.4139503,2006,5,22,0.0,71.0,54.6
2.3163511,2006,5,23,0.0,61.8,39.7
2.3183712,2006,5,24,0.0,68.8,40.9
2.4200852,2006,5,25,0.09,77.0,47.0
2.4215504,2006,5,26,0.02,80.1,53.6
2.4228112,2006,5,27,0.0,77.1,49.7
2.3121428,2006,5,28,0.05,55.3,30.3
2.1003601,2006,5,29,0.04,49.1,28.3
2.0170915,2006,5,30,0.0,59.9,30.5
1.819031,2006,5,31,0.0,63.6,34.9
1.7206797,2006,6,1,0.0,71.7,39.9
1.7220914,2006,6,2,0.0,82.1,48.7
1.7233081,2006,6,3,0.0,82.5,53.0
1.7243627,2006,6,4,0.0,82.2,54.5
1.7252818,2006,6,5,0.0,83.6,55.7
1.8260867,2006,6,6,0.0,85.1,55.2
2.0267945,2006,6,7,0.0,89.3,61.2
2.0233515,2006,6,8,0.03,78.8,51.5
2.0677568,2006,6,9,0.17,73.9,48.6
2.01185,2006,6,10,0.02,73.6,44.8
2.2147055,2006,6,11,0.0,77.9,45.3
2.1170866,2006,6,12,0.0,81.1,51.7
2.119091,2006,6,13,0.0,80.7,57.2
2.1087767,2006,6,14,0.04,73.9,43.7
2.1190391,2006,6,15,0.0,64.6,44.1
2.0087076,2006,6,16,0.02,61.4,41.4
1.9190149,2006,6,17,0.0,71.9,39.7
1.8207493,2006,6,18,0.0,81.6,51.4
1.71342,2006,6,19,0.0,86.5,53.4
1.7211921,2006,6,20,0.0,85.0,56.1
1.7226199,2006,6,21,0.0,82.3,52.0
1.6238492,2006,6,22,0.0,81.5,54.6
1.524914,2006,6,23,0.0,82.8,53.6
1.5258412,2006,6,24,0.0,87.9,56.7
1.4266526,2006,6,25,0.0,86.1,61.2
1.4273658,2006,6,26,0.0,87.6,60.8
1.4279952,2006,6,27,0.0,85.5,60.8
1.5285528,2006,6,28,0.0,84.0,60.2
1.2626955,2006,6,29,0.08,82.1,56.2
1.3118443,2006,6,30,0.0,84.2,57.9
1.3148108,2006,7,1,0.0,84.0,58.0
1.3172793,2006,7,2,0.03,84.4,56.8
1.3193533,2006,7,3,0.0,85.2,59.0
1.2946692,2006,7,4,0.07,81.5,57.1
1.196869,2006,7,5,0.08,70.3,56.6
1.3050028,2006,7,6,0.05,81.4,53.5
1.1737541,2006,7,7,0.12,74.5,51.5
1.2049503,2006,7,8,0.0,78.8,57.0
1.1092236,2006,7,9,0.0,83.2,59.0
1.1127047,2006,7,10,0.0,81.9,59.2
1.004439,2006,7,11,0.2,84.1,54.7
0.9899598,2006,7,12,0.0,84.7,54.4
0.9973857,2006,7,13,0.0,83.4,56.1
0.9032087,2006,7,14,0.0,89.2,60.2
0.8978564,2006,7,15,0.0,91.8,63.0
0.8716226,2006,7,16,0.0,93.1,65.2
0.8547143,2006,7,17,0.0,94.6,65.1
0.8572814,2006,7,18,0.0,94.3,69.4
0.8400416,2006,7,19,0.06,89.6,64.4
0.8413318,2006,7,20,0.06,85.9,59.8
0.8540485,2006,7,21,0.02,84.3,61.5
0.6640685,2006,7,22,0.24,91.6,63.6
0.8019623,2006,7,23,0.0,89.4,66.0
0.7376195,2006,7,24,0.09,90.7,62.9
0.7293304,2006,7,25,0.06,85.5,60.7
0.7185983,2006,7,26,0.09,83.8,60.8
0.7229616,2006,7,27,0.01,88.1,62.0
0.7418758,2006,7,28,0.0,90.8,65.1
0.7023643,2006,7,29,0.14,87.1,61.4
0.7175378,2006,7,30,0.11,86.9,61.2
0.7510543,2006,7,31,0.07,86.6,61.7
0.0839457,2006,8,1,0.42,75.6,52.3
0.5859277,2006,8,2,0.07,70.8,51.4
0.6363016,2006,8,3,0.0,78.8,53.0
0.6408303,2006,8,4,0.01,78.2,58.3
0.674522,2006,8,5,0.0,79.7,55.7
0.6683997,2006,8,6,0.0,82.1,54.9
0.6487243,2006,8,7,0.0,83.1,56.1
0.63661,2006,8,8,0.0,83.4,61.3
0.6327658,2006,8,9,0.0,83.3,57.9
0.6376601,2006,8,10,0.0,85.8,56.5
0.621613,2006,8,11,0.0,86.0,59.7
0.6048486,2006,8,12,0.0,85.0,57.0
0.5775284,2006,8,13,0.0,82.8,55.6
0.5597706,2006,8,14,0.0,80.8,53.0
0.5516636,2006,8,15,0.0,83.1,55.5
0.5332746,2006,8,16,0.0,83.3,56.6
0.5246553,2006,8,17,0.0,81.1,62.5
0.5158463,2006,8,18,0.0,81.6,55.6
0.5068794,2006,8,19,0.0,80.6,52.4
0.4677803,2006,8,20,0.0,83.7,56.7
0.4485695,2006,8,21,0.0,85.6,60.5
0.4392639,2006,8,22,0.0,85.2,60.3
0.4298773,2006,8,23,0.0,87.7,62.1
0.4204211,2006,8,24,0.0,85.2,60.0
0.4009048,2006,8,25,0.0,85.2,56.6
0.4013364,2006,8,26,0.0,80.6,52.5
0.3817228,2006,8,27,0.0,74.2,48.2
0.3620695,2006,8,28,0.0,75.2,49.9
0.3523816,2006,8,29,0.0,81.1,54.6
0.3426632,2006,8,30,0.0,84.3,58.6
0.3429179,2006,8,31,0.01,82.8,50.9
0.3431489,2006,9,1,0.0,74.9,46.0
0.3333588,2006,9,2,0.0,76.9,48.9
0.3235502,2006,9,3,0.0,80.1,52.8
0.3337249,2006,9,4,0.0,82.8,56.1
0.3438849,2006,9,5,0.0,81.1,56.3
0.3137503,2006,9,6,0.01,80.6,56.5
0.3222778,2006,9,7,0.0,79.3,55.1
0.3291575,2006,9,8,0.0,72.8,50.8
0.3298473,2006,9,9,0.0,73.5,47.4
0.3304566,2006,9,10,0.0,73.0,47.1
0.3202335,2006,9,11,0.01,74.3,46.2
0.3285619,2006,9,12,0.0,76.2,52.0
0.3193421,2006,9,13,0.0,79.0,53.9
0.3600284,2006,9,14,0.0,81.0,55.1
0.3606346,2006,9,15,0.2,69.1,45.4
-0.0115257,2006,9,16,0.02,60.1,35.0
0.2704028,2006,9,17,0.0,53.3,31.4
0.2757541,2006,9,18,0.0,56.1,31.9
0.2770652,2006,9,19,0.0,65.6,37.8
0.2856363,2006,9,20,0.0,69.6,42.8
0.276853,2006,9,21,0.02,50.2,33.1
0.2761695,2006,9,22,0.0,61.3,34.1
0.2706577,2006,9,23,0.0,50.9,32.8
0.2643025,2006,9,24,0.0,53.7,31.0
0.2673002,2006,9,25,0.0,60.5,35.1
0.2597931,2006,9,26,0.0,65.0,37.9
0.2518865,2006,9,27,0.0,70.9,44.7
0.2436595,2006,9,28,0.0,73.6,48.8
0.2351726,2006,9,29,0.0,75.1,48.3
0.2364727,2006,9,30,0.0,74.5,50.6
0.2275966,2006,10,1,0.0,77.1,50.4
0.2385735,2006,10,2,0.0,71.9,50.9
0.2394269,2006,10,3,0.0,64.1,41.1
0.2301757,2006,10,4,0.0,64.5,42.0
0.2020496,2006,10,5,0.07,66.6,49.9
-0.0696712,2006,10,6,0.58,59.9,45.1
0.157187,2006,10,7,0.14,48.7,36.6
0.1813234,2006,10,8,0.0,54.6,35.2
0.1965947,2006,10,9,0.0,55.6,36.4
-0.0003971,2006,10,10,0.36,53.9,35.5
0.0688013,2006,10,11,0.15,41.0,31.4
0.1574866,2006,10,12,0.0,54.9,31.9
0.176169,2006,10,13,0.0,60.3,37.1
0.1903391,2006,10,14,0.0,63.6,39.3
0.1907072,2006,10,15,0.0,56.1,39.8
0.1986159,2006,10,16,0.0,60.6,38.2
-0.0296141,2006,10,17,0.36,57.0,30.9
0.1632916,2006,10,18,0.02,42.9,29.3
0.1781655,2006,10,19,0.0,45.9,28.2
0.1891352,2006,10,20,0.0,55.1,30.1
0.1874332,2006,10,21,0.0,60.8,28.7
0.1938842,2006,10,22,0.0,47.3,27.8
0.1989953,2006,10,23,0.0,54.1,29.7
0.1931108,2006,10,24,0.0,61.7,35.6
0.1964708,2006,10,25,0.0,62.7,39.9
0.1892472,2006,10,26,0.0,44.9,26.6
0.2015655,2006,10,27,0.0,46.4,22.8
0.1935191,2006,10,28,0.0,56.1,28.8
0.195179,2006,10,29,0.0,60.9,35.6
0.1965995,2006,10,30,0.0,61.0,34.9
0.187823,2006,10,31,0.0,53.8,28.8
0.1888831,2006,11,1,0.0,49.2,23.6
0.1898063,2006,11,2,0.0,44.4,23.5
0.1906142,2006,11,3,0.0,52.8,30.7
0.1913242,2006,11,4,0.0,52.6,31.7
0.1919508,2006,11,5,0.0,50.8,30.2
0.1925057,2006,11,6,0.0,54.5,32.7
0.1929988,2006,11,7,0.0,60.7,36.0
0.1834383,2006,11,8,0.0,70.3,42.7
0.1838313,2006,11,9,0.0,68.0,34.5
0.1741837,2006,11,10,0.0,47.5,20.6
0.1845006,2006,11,11,0.0,45.0,21.1
0.1747861,2006,11,12,0.0,48.3,24.4
0.1850442,2006,11,13,0.0,39.3,22.2
0.1670083,2006,11,14,0.07,50.7,33.8
0.180941,2006,11,15,0.0,46.8,21.1
0.1816536,2006,11,16,0.0,47.2,21.8
0.1822822,2006,11,17,0.0,60.5,31.5
0.1728389,2006,11,18,0.0,52.9,31.2
0.1733334,2006,11,19,0.0,52.7,30.0
0.1737742,2006,11,20,0.0,57.6,31.7
0.1741682,2006,11,21,0.0,62.9,37.4
0.1645214,2006,11,22,0.0,56.6,41.1
0.164839,2006,11,23,0.0,54.1,37.9
0.1351251,2006,11,24,0.0,50.3,18.8
0.1053836,2006,11,25,0.0,42.3,18.5
0.0856177,2006,11,26,0.0,43.9,20.7
0.0858303,2006,11,27,0.0,44.9,24.1
0.0616105,2006,11,28,0.04,37.2,19.7
0.0749451,2006,11,29,0.08,23.1,7.7
0.0852393,2006,11,30,0.0,19.6,-0.1
0.0755047,2006,12,1,0.0,40.6,9.7
0.0957447,2006,12,2,0.0,39.0,10.9
0.1159623,2006,12,3,0.0,27.0,6.9
0.1361601,2006,12,4,0.0,39.1,11.4
0.1363403,2006,12,5,0.0,45.3,17.8
0.1364496,2006,12,6,0.0,50.8,23.0
0.1266259,2006,12,7,0.0,48.9,24.6
0.1167672,2006,12,8,0.0,47.4,25.6
0.106897,2006,12,9,0.0,50.3,26.3
0.1070144,2006,12,10,0.0,48.4,27.4
0.0970005,2006,12,11,0.08,34.8,21.5
0.1071911,2006,12,12,0.0,39.3,21.2
0.1072898,2006,12,13,0.0,43.7,27.3
0.0971221,2006,12,14,0.0,48.7,31.2
0.0967689,2006,12,15,0.0,54.5,37.6
0.0467117,2006,12,16,0.12,53.3,23.3
0.0847764,2006,12,17,0.65,24.2,13.1
0.0864722,2006,12,18,0.07,20.6,11.6
0.0879197,2006,12,19,0.0,24.8,5.7
0.0891636,2006,12,20,0.0,27.5,7.1
0.0902393,2006,12,21,0.0,33.5,8.6
0.0911745,2006,12,22,0.01,37.1,15.8
0.0919918,2006,12,23,0.0,33.8,9.8
0.1027091,2006,12,24,0.0,40.6,10.9
0.1033414,2006,12,25,0.0,39.5,17.5
0.1131558,2006,12,26,0.0,50.6,25.8
0.1034275,2006,12,27,0.0,50.4,34.4
0.0443111,2006,12,28,0.14,41.9,20.8
0.0788714,2006,12,29,0.0,28.6,14.7
0.0634033,2006,12,30,0.0,35.0,14.6
0.0470747,2006,12,31,0.0,42.8,17.8
0.0400884,2007,1,1,0.0,37.8,17.2
0.0525907,2007,1,2,0.0,33.0,15.9
0.0646891,2007,1,3,0.0,41.0,20.6
0.0729543,2007,1,4,0.0,53.1,31.6
0.0444253,2007,1,5,0.12,47.2,17.0
0.0588855,2007,1,6,0.0,22.6,2.6
0.0716295,2007,1,7,0.0,36.1,7.6
0.0839164,2007,1,8,0.0,36.7,13.1
0.0858406,2007,1,9,0.0,45.1,21.8
0.0874734,2007,1,10,0.0,44.8,24.2
0.07863,2007,1,11,0.0,50.0,27.8
0.0882947,2007,1,12,0.5,34.8,7.9
0.0903428,2007,1,13,0.04,11.7,-8.2
0.0913543,2007,1,14,0.0,11.9,-8.1
0.0922347,2007,1,15,0.0,15.5,-4.8
0.0930048,2007,1,16,0.0,22.7,-1.9
0.0936814,2007,1,17,0.0,28.6,5.6
0.0942783,2007,1,18,0.0,34.4,5.1
0.0948068,2007,1,19,0.0,30.2,7.6
0.0952764,2007,1,20,0.0,33.7,11.4
0.095695,2007,1,21,0.0,37.9,10.2
0.0860693,2007,1,22,0.0,24.9,4.6
0.0864048,2007,1,23,0.0,34.3,8.3
0.0867065,2007,1,24,0.0,39.8,16.5
0.0869784,2007,1,25,0.0,43.8,20.6
0.077224,2007,1,26,0.0,48.7,21.3
0.0674466,2007,1,27,0.0,45.0,21.9
0.0576486,2007,1,28,0.0,41.4,15.9
0.0678325,2007,1,29,0.0,36.2,15.0
0.0580002,2007,1,30,0.0,39.9,18.3
0.0581535,2007,1,31,0.0,37.7,17.8
0.0682941,2007,2,1,0.03,26.1,8.8
0.0584231,2007,2,2,0.0,29.8,5.4
0.088542,2007,2,3,0.0,39.4,8.7
0.0858099,2007,2,4,0.0,52.5,25.0
0.0759634,2007,2,5,0.0,51.6,28.3
0.0458819,2007,2,6,0.0,52.6,30.5
0.0293124,2007,2,7,0.0,57.9,33.5
0.0258511,2007,2,8,0.0,53.6,33.7
0.0280691,2007,2,9,0.0,50.1,32.0
0.0307216,2007,2,10,0.0,48.4,31.7
-0.0002751,2007,2,11,0.01,50.6,33.4
0.0220005,2007,2,12,0.05,45.7,27.3
-0.0818324,2007,2,13,0.88,41.3,24.1
-0.0006779,2007,2,14,0.07,33.4,18.7
0.0063781,2007,2,15,0.0,35.2,15.2
0.0117104,2007,2,16,0.0,44.2,21.0
0.0159743,2007,2,17,0.0,48.3,27.8
0.0290132,2007,2,18,0.0,49.1,26.3
-0.2671615,2007,2,19,0.32,50.6,26.9
-0.0363707,2007,2,20,0.09,31.6,11.4
-0.0077815,2007,2,21,0.0,45.4,17.6
-0.0049003,2007,2,22,0.0,49.4,30.0
-0.0355144,2007,2,23,0.1,46.3,24.0
0.0159105,2007,2,24,0.08,33.4,14.1
0.0261251,2007,2,25,0.0,35.5,11.8
0.0320902,2007,2,26,0.03,36.8,22.4
0.0342791,2007,2,27,0.03,39.5,21.4
0.0323533,2007,2,28,0.42,32.7,17.3
0.0264726,2007,3,1,0.0,29.6,11.4
0.0298219,2007,3,2,0.0,31.1,11.4
0.0525878,2007,3,3,0.01,33.7,12.2
0.0648963,2007,3,4,0.0,37.1,11.8
0.0468408,2007,3,5,0.0,49.0,22.4
0.0359186,2007,3,6,0.0,53.4,30.2
0.0422142,2007,3,7,0.0,52.2,30.7
0.0360859,2007,3,8,0.0,54.5,31.2
0.0379988,2007,3,9,0.0,53.7,31.2
0.0407786,2007,3,10,0.0,57.0,31.4
0.0410144,2007,3,11,0.0,52.9,28.7
0.0441187,2007,3,12,0.0,57.9,30.5
0.0537386,2007,3,13,0.0,64.5,37.3
0.0544744,2007,3,14,0.0,68.8,41.2
0.0669797,2007,3,15,0.0,64.1,35.8
0.0687996,2007,3,16,0.0,57.2,32.5
0.0698017,2007,3,17,0.0,66.7,35.9
0.0706253,2007,3,18,0.0,70.4,43.2
0.0719023,2007,3,19,0.0,67.5,40.6
0.0728693,2007,3,20,0.0,66.7,39.8
-0.028855,2007,3,21,0.26,60.2,32.1
-0.0107644,2007,3,22,0.33,39.9,27.5
0.041506,2007,3,23,0.0,49.8,28.0
0.0346768,2007,3,24,0.0,51.5,31.8
0.0416926,2007,3,25,0.0,57.0,32.3
0.0490799,2007,3,26,0.0,63.1,37.0
0.0540326,2007,3,27,0.0,60.5,40.0
0.0397099,2007,3,28,0.13,42.2,24.0
0.0564651,2007,3,29,0.11,32.3,24.9
0.0599478,2007,3,30,0.0,37.7,22.2
0.0627909,2007,3,31,0.0,49.9,25.1
0.0651603,2007,4,1,0.0,59.8,35.5
0.0671536,2007,4,2,0.0,61.5,37.3
0.0688445,2007,4,3,0.0,61.8,32.0
0.0702895,2007,4,4,0.0,58.1,30.6
0.0715324,2007,4,5,0.0,65.7,39.3
0.0826079,2007,4,6,0.0,62.9,42.1
0.0835433,2007,4,7,0.0,64.9,41.5
0.094361,2007,4,8,0.03,64.2,40.2
0.0907244,2007,4,9,0.07,53.8,32.2
0.0946324,2007,4,10,0.0,61.2,29.4
0.0953228,2007,4,11,0.0,45.5,24.2
0.095932,2007,4,12,0.03,41.9,22.4
0.0964715,2007,4,13,0.05,43.0,25.1
0.0969507,2007,4,14,0.0,50.5,27.7
0.0973778,2007,4,15,0.0,58.1,34.0
0.0763896,2007,4,16,0.07,48.5,35.6
0.0852368,2007,4,17,0.0,57.5,35.5
0.1016156,2007,4,18,0.0,63.9,34.2
0.0934156,2007,4,19,0.04,38.3,19.6
0.1053638,2007,4,20,0.03,44.3,17.2
0.1009561,2007,4,21,0.15,40.7,26.9
0.1152514,2007,4,22,0.03,50.5,27.8
-0.0084455,2007,4,23,0.53,40.3,31.2
0.0842177,2007,4,24,0.27,45.9,32.0
0.0803283,2007,4,25,0.0,57.1,37.7
0.048812,2007,4,26,0.0,62.1,37.4
0.0660611,2007,4,27,0.0,62.0,38.7
0.0865076,2007,4,28,0.0,65.7,40.0
